bilheteunico;calldate;hora;tipo;app;origem;destino;duracao;billsec;duracaototal;
1703615703.6145;26/12/2023;15:35:04;IN;QUE;3810;VILLE-900;0;1;1;
1703615706.6146;26/12/2023;15:35:07;IN;Agente;1409;Agente/632;17;32;49;
1703615707.6147;26/12/2023;15:35:08;IN;Agente;3810;Agente/601;18;11;29;
1703615722.6152;26/12/2023;15:35:23;IN;Agente;1208;Agente/617;20;17;37;
1703615731.6153;26/12/2023;15:35:32;IN;Agente;1207;Agente/601;20;15;35;
1703615767.6160;26/12/2023;15:36:08;IN;Agente;1116;Agente/623;52;3;55;
1703615770.6162;26/12/2023;15:36:11;IN;Agente;2401;Agente/612;33;1;34;
1703615770.6163;26/12/2023;15:36:11;IN;Agente;1201;Agente/606;18;3;21;
1703615777.6166;26/12/2023;15:36:18;IN;Agente;3907;Agente/632;16;3;19;
1703615787.6168;26/12/2023;15:36:28;IN;Agente;3902;Agente/617;22;4;26;
1703615793.6170;26/12/2023;15:36:33;IN;Agente;3912;Agente/630;16;4;20;
1703615793.6171;26/12/2023;15:36:34;IN;Agente;0919;Agente/601;20;3;23;
1703615802.6174;26/12/2023;15:36:43;IN;QUE;4015;VILLE-900;0;3;3;
1703615810.6176;26/12/2023;15:36:51;IN;Agente;1018;Agente/632;12;4;16;
1703615828.6178;26/12/2023;15:37:09;IN;Agente;1018;Agente/623;14;3;17;
1703615833.6180;26/12/2023;15:37:14;IN;Agente;3808;Agente/617;26;3;29;
1703615849.6182;26/12/2023;15:37:29;IN;Agente;1204;Agente/627;17;3;20;
1703615857.6184;26/12/2023;15:37:38;IN;Agente;4218;Agente/606;13;3;16;
1703615869.6186;26/12/2023;15:37:50;IN;Agente;4208;Agente/612;14;2;16;
1703615875.6188;26/12/2023;15:37:56;IN;Agente;3515;Agente/630;16;2;18;
1703615891.6190;26/12/2023;15:38:12;IN;Agente;0418;Agente/601;15;3;18;
1703615906.6192;26/12/2023;15:38:27;IN;Agente;1419;Agente/623;20;3;23;
1703615907.6193;26/12/2023;15:38:27;IN;QUE;4503;VILLE-900;0;3;3;
1703615912.6196;26/12/2023;15:38:33;IN;Agente;4503;Agente/627;12;5;17;
1703615913.6197;26/12/2023;15:38:34;IN;Agente;4505;Agente/632;16;3;19;
1703615914.6199;26/12/2023;15:38:34;IN;Agente;3409;Agente/617;80;3;83;
1703615921.6202;26/12/2023;15:38:42;IN;Agente;2118;Agente/606;28;2;30;
1703615922.6204;26/12/2023;15:38:43;IN;Agente;4506;Agente/612;34;4;38;
1703615943.6206;26/12/2023;15:39:04;IN;Agente;4212;Agente/627;12;3;15;
1703615948.6208;26/12/2023;15:39:09;IN;Agente;3910;Agente/630;22;3;25;
1703615982.6210;26/12/2023;15:39:43;IN;Agente;0409;Agente/606;32;3;35;
1703615995.6212;26/12/2023;15:39:56;IN;Agente;4507;Agente/601;30;3;33;
1703615997.6214;26/12/2023;15:39:58;IN;Agente;4512;Agente/623;19;3;22;
1703616002.6216;26/12/2023;15:40:02;IN;Agente;0216;Agente/632;28;3;31;
1703616002.6217;26/12/2023;15:40:03;IN;Agente;1220;Agente/627;13;3;16;
1703616022.6220;26/12/2023;15:40:23;IN;Agente;3820;Agente/606;21;2;23;
1703616024.6222;26/12/2023;15:40:25;IN;Agente;1802;Agente/612;29;3;32;
1703616026.6224;26/12/2023;15:40:27;IN;QUE;4408;VILLE-900;0;1;1;
1703616032.6226;26/12/2023;15:40:33;IN;Agente;4408;Agente/630;14;3;17;
1703616036.6228;26/12/2023;15:40:36;IN;Agente;0412;Agente/617;34;3;37;
1703616052.6230;26/12/2023;15:40:52;IN;Agente;2204;Agente/601;20;3;23;
1703616059.6232;26/12/2023;15:40:59;IN;Agente;3603;Agente/627;14;3;17;
1703616059.6233;26/12/2023;15:41:00;IN;Agente;3606;Agente/623;14;3;17;
1703616068.6236;26/12/2023;15:41:09;IN;Agente;1210;Agente/632;29;3;32;
1703616085.6238;26/12/2023;15:41:26;IN;Agente;4211;Agente/601;29;4;33;
1703616087.6240;26/12/2023;15:41:28;IN;Agente;3602;Agente/606;12;2;14;
1703616091.6242;26/12/2023;15:41:32;IN;Agente;4219;Agente/630;13;4;17;
1703616092.6243;26/12/2023;15:41:32;IN;Agente;2004;Agente/612;14;2;16;
1703616092.6244;26/12/2023;15:41:33;IN;Agente;2005;Agente/617;25;3;28;
1703616098.6248;26/12/2023;15:41:39;IN;Agente;3409;Agente/627;12;2;14;
1703616110.6250;26/12/2023;15:41:51;IN;Agente;3509;Agente/623;15;4;19;
1703616114.6252;26/12/2023;15:41:56;IN;Agente;1116;Agente/632;21;3;24;
1703616116.6254;26/12/2023;15:41:58;IN;Agente;2809;Agente/606;18;2;20;
1703616129.6256;26/12/2023;15:42:10;IN;Agente;3412;Agente/612;33;3;36;
1703616130.6257;26/12/2023;15:42:11;IN;Agente;3912;Agente/630;16;5;21;
1703616145.6260;26/12/2023;15:42:25;IN;Agente;4206;Agente/627;12;3;15;
1703616150.6262;26/12/2023;15:42:30;IN;Agente;4119;Agente/601;15;5;20;
1703616155.6264;26/12/2023;15:42:36;IN;Agente;3509;Agente/630;19;23;42;
1703616157.6266;26/12/2023;15:42:37;IN;Agente;4503;Agente/623;27;2;29;
1703616161.6268;26/12/2023;15:42:42;IN;Agente;4206;Agente/632;16;5;21;
1703616166.6270;26/12/2023;15:42:47;IN;Agente;0922;Agente/627;27;2;29;
1703616167.6271;26/12/2023;15:42:48;IN;Agente;3613;Agente/606;26;30;56;
1703616186.6277;26/12/2023;15:43:07;IN;Agente;0914;Agente/612;19;3;22;
1703616189.6279;26/12/2023;15:43:10;IN;Agente;3916;Agente/632;14;17;31;
1703616202.6282;26/12/2023;15:43:23;IN;Agente;0901;Agente/623;55;3;58;
1703616208.6285;26/12/2023;15:43:29;IN;Agente;1203;Agente/601;14;5;19;
1703616211.6287;26/12/2023;15:43:32;IN;Agente;4011;Agente/627;11;2;13;
1703616215.6290;26/12/2023;15:43:36;IN;Agente;2605;Agente/630;29;2;31;
1703616222.6292;26/12/2023;15:43:42;IN;QUE;1403;VILLE-900;0;3;3;
1703616226.6294;26/12/2023;15:43:47;IN;Agente;1403;Agente/612;47;2;49;
1703616228.6296;26/12/2023;15:43:48;IN;Agente;4114;Agente/632;15;4;19;
1703616246.6298;26/12/2023;15:44:07;IN;Agente;2610;Agente/601;18;4;22;
1703616247.6299;26/12/2023;15:44:08;IN;Agente;1809;Agente/606;10;2;12;
1703616248.6302;26/12/2023;15:44:09;IN;Agente;3412;Agente/627;13;3;16;
1703616258.6304;26/12/2023;15:44:18;IN;Agente;0426;Agente/632;43;3;46;
1703616262.6306;26/12/2023;15:44:23;IN;Agente;0409;Agente/630;33;3;36;
1703616265.6308;26/12/2023;15:44:25;IN;Agente;4002;Agente/606;15;4;19;
1703616270.6310;26/12/2023;15:44:31;IN;Agente;1205;Agente/627;28;4;32;
1703616271.6311;26/12/2023;15:44:32;IN;Agente;0425;Agente/623;27;4;31;
1703616280.6314;26/12/2023;15:44:41;IN;Agente;3519;Agente/601;14;3;17;
1703616291.6316;26/12/2023;15:44:51;IN;Agente;2405;Agente/606;23;15;38;
1703616307.6319;26/12/2023;15:45:08;IN;Agente;1514;Agente/612;22;2;24;
1703616312.6321;26/12/2023;15:45:13;IN;Agente;0908;Agente/630;2;4;6;
1703616330.6323;26/12/2023;15:45:31;IN;Agente;1203;Agente/617;44;3;47;
1703616345.6325;26/12/2023;15:45:46;IN;Agente;1208;Agente/601;43;3;46;
1703616346.6326;26/12/2023;15:45:47;IN;Agente;2116;Agente/632;24;3;27;
1703616348.6329;26/12/2023;15:45:49;IN;;3513;;0;0;0;
1703616350.6330;26/12/2023;15:45:51;IN;Agente;4502;Agente/627;20;2;22;
1703616351.6331;26/12/2023;15:45:52;IN;Agente;3513;Agente/623;12;4;16;
1703616367.6334;26/12/2023;15:46:08;IN;Agente;4107;Agente/606;20;16;36;
1703616381.6336;26/12/2023;15:46:21;IN;Agente;2201;Agente/623;13;3;16;
1703616391.6340;26/12/2023;15:46:31;IN;Agente;3601;Agente/630;15;4;19;
1703616402.6342;26/12/2023;15:46:43;IN;Agente;0419;Agente/601;23;5;28;
1703616408.6344;26/12/2023;15:46:49;IN;Agente;0003;Agente/612;30;3;33;
1703616418.6346;26/12/2023;15:46:59;IN;Agente;4203;Agente/627;12;2;14;
1703616421.6348;26/12/2023;15:47:02;IN;Agente;0413;Agente/632;25;3;28;
1703616427.6350;26/12/2023;15:47:07;INTERNO;SIP;VILLE-1410;VILLE-1416;29;6;35;
1703616428.6352;26/12/2023;15:47:08;IN;Agente;3101;Agente/617;14;1;15;
1703616428.6353;26/12/2023;15:47:09;IN;Agente;2706;Agente/623;14;4;18;
1703616433.6356;26/12/2023;15:47:13;IN;Agente;4114;Agente/606;151;3;154;
1703616442.6358;26/12/2023;15:47:23;IN;Agente;2708;Agente/630;16;4;20;
1703616444.6360;26/12/2023;15:47:25;IN;Agente;3510;Agente/627;12;2;14;
1703616448.6362;26/12/2023;15:47:29;IN;Agente;0420;Agente/601;18;2;20;
1703616449.6363;26/12/2023;15:47:30;IN;Agente;3518;Agente/632;41;10;51;
1703616491.6366;26/12/2023;15:48:12;IN;Agente;2110;Agente/617;44;3;47;
1703616493.6368;26/12/2023;15:48:14;IN;Agente;4117;Agente/627;28;2;30;
1703616502.6370;26/12/2023;15:48:23;IN;Agente;0909;Agente/612;35;2;37;
1703616504.6372;26/12/2023;15:48:25;IN;Agente;3617;Agente/623;14;3;17;
1703616511.6374;26/12/2023;15:48:32;IN;Agente;3821;Agente/632;55;3;58;
1703616519.6376;26/12/2023;15:48:40;IN;Agente;0214;Agente/630;17;3;20;
1703616526.6378;26/12/2023;15:48:47;IN;Agente;0903;Agente/623;30;3;33;
1703616562.6380;26/12/2023;15:49:23;IN;Agente;3606;Agente/601;15;3;18;
1703616589.6382;26/12/2023;15:49:50;IN;Agente;0919;Agente/630;42;3;45;
1703616608.6384;26/12/2023;15:50:08;IN;Agente;1211;Agente/623;38;3;41;
1703616611.6386;26/12/2023;15:50:12;IN;QUE;3714;VILLE-901;0;2;2;
1703616618.6388;26/12/2023;15:50:19;IN;Agente;3714;Agente/606;30;3;33;
1703616655.6390;26/12/2023;15:50:56;IN;Agente;1211;Agente/601;15;15;30;
1703616676.6393;26/12/2023;15:51:17;IN;Agente;3511;Agente/617;26;3;29;
1703616701.6395;26/12/2023;15:51:42;IN;Agente;4412;Agente/627;31;3;34;
1703616703.6397;26/12/2023;15:51:44;IN;Agente;3706;Agente/630;16;2;18;
1703616716.6399;26/12/2023;15:51:57;IN;Agente;0405;Agente/612;20;3;23;
1703616726.6401;26/12/2023;15:52:06;IN;Agente;1807;Agente/601;12;16;28;
1703616726.6402;26/12/2023;15:52:07;IN;Agente;0418;Agente/632;34;3;37;
1703616735.6405;26/12/2023;15:52:16;IN;Agente;3516;Agente/617;43;3;46;
1703616749.6408;26/12/2023;15:52:29;IN;Agente;3515;Agente/627;17;4;21;
1703616750.6410;26/12/2023;15:52:31;IN;Agente;3611;Agente/606;13;2;15;
1703616757.6412;26/12/2023;15:52:37;IN;Agente;1204;Agente/623;21;3;24;
1703616757.6413;26/12/2023;15:52:38;IN;Agente;2205;Agente/630;28;3;31;
1703616765.6416;26/12/2023;15:52:45;IN;Agente;2115;Agente/612;13;3;16;
1703616777.6418;26/12/2023;15:52:58;IN;Agente;1220;Agente/606;29;15;44;
1703616786.6420;26/12/2023;15:53:06;IN;Agente;3903;Agente/632;28;3;31;
1703616787.6421;26/12/2023;15:53:07;IN;Agente;3504;Agente/627;20;3;23;
1703616789.6424;26/12/2023;15:53:10;IN;Agente;1504;Agente/601;29;4;33;
1703616790.6425;26/12/2023;15:53:11;IN;Agente;3909;Agente/612;43;2;45;
1703616793.6429;26/12/2023;15:53:14;IN;Agente;1509;Agente/617;8;4;12;
1703616808.6431;26/12/2023;15:53:28;IN;Agente;1901;Agente/623;19;4;23;
1703616808.6432;26/12/2023;15:53:29;IN;Agente;0404;Agente/630;34;3;37;
1703616813.6435;26/12/2023;15:53:34;IN;Agente;1509;Agente/627;1;11;12;
1703616836.6437;26/12/2023;15:53:59;INTERNO;SIP;9958;1509;13;0;13;
1703616838.6438;26/12/2023;15:53:59;IN;Agente;0426;Agente/606;28;4;32;
1703616843.6441;26/12/2023;15:54:04;IN;Agente;2209;Agente/632;21;3;24;
1703616845.6443;26/12/2023;15:54:06;IN;Agente;1506;Agente/601;12;3;15;
1703616863.6446;26/12/2023;15:54:24;IN;Agente;2213;Agente/630;15;2;17;
1703616905.6448;26/12/2023;15:55:06;IN;Agente;3915;Agente/617;21;3;24;
1703616937.6450;26/12/2023;15:55:38;IN;Agente;4408;Agente/623;12;3;15;
1703616945.6452;26/12/2023;15:55:46;IN;Agente;0414;Agente/601;32;4;36;
1703616967.6454;26/12/2023;15:56:07;IN;Agente;4002;Agente/627;10;3;13;
1703616977.6456;26/12/2023;15:56:18;IN;Agente;0211;Agente/623;22;3;25;
1703616992.6458;26/12/2023;15:56:33;IN;Agente;2209;Agente/612;34;3;37;
1703617007.6460;26/12/2023;15:56:48;IN;Agente;4413;Agente/617;28;5;33;
1703617011.6462;26/12/2023;15:56:51;IN;Agente;4216;Agente/601;14;5;19;
1703617040.6464;26/12/2023;15:57:20;IN;Agente;1404;Agente/632;17;3;20;
1703617043.6466;26/12/2023;15:57:23;IN;Agente;2006;Agente/627;10;4;14;
1703617048.6468;26/12/2023;15:57:29;IN;Agente;3916;Agente/606;20;3;23;
1703617052.6470;26/12/2023;15:57:32;IN;Agente;1009;Agente/630;16;3;19;
1703617062.6472;26/12/2023;15:57:43;IN;Agente;2003;Agente/617;17;3;20;
1703617066.6474;26/12/2023;15:57:47;IN;Agente;4114;Agente/627;23;3;26;
1703617075.6476;26/12/2023;15:57:56;IN;Agente;1818;Agente/623;29;3;32;
1703617097.6478;26/12/2023;15:58:18;IN;Agente;1115;Agente/612;15;3;18;
1703617118.6480;26/12/2023;15:58:39;IN;Agente;2901;Agente/632;15;3;18;
1703617124.6482;26/12/2023;15:58:45;IN;Agente;3706;Agente/601;13;4;17;
1703617127.6484;26/12/2023;15:58:47;IN;QUE;2203;VILLE-900;0;2;2;
1703617129.6486;26/12/2023;15:58:50;IN;Agente;4111;Agente/606;11;4;15;
1703617131.6488;26/12/2023;15:58:51;IN;Agente;2203;Agente/630;27;3;30;
1703617158.6490;26/12/2023;15:59:18;IN;Agente;3301;Agente/632;20;3;23;
1703617196.6492;26/12/2023;15:59:57;IN;Agente;2006;Agente/606;5;3;8;
1703617205.6494;26/12/2023;16:00:06;IN;Agente;1218;Agente/617;48;3;51;
1703617208.6496;26/12/2023;16:00:09;IN;Agente;2006;Agente/606;15;35;50;
1703617212.6498;26/12/2023;16:00:13;IN;Agente;1009;Agente/612;40;23;63;
1703617230.6503;26/12/2023;16:00:31;IN;Agente;2015;Agente/601;34;3;37;
1703617240.6506;26/12/2023;16:00:41;IN;Agente;2901;Agente/630;24;15;39;
1703617258.6510;26/12/2023;16:00:59;IN;Agente;1506;Agente/632;20;3;23;
1703617274.6512;26/12/2023;16:01:15;IN;Agente;0913;Agente/601;31;3;34;
1703617280.6514;26/12/2023;16:01:21;IN;Agente;1203;Agente/617;22;4;26;
1703617298.6516;26/12/2023;16:01:39;IN;Agente;0420;Agente/630;41;4;45;
1703617303.6518;26/12/2023;16:01:43;IN;Agente;1417;Agente/606;11;3;14;
1703617304.6520;26/12/2023;16:01:45;IN;Agente;0011;Agente/612;50;3;53;
1703617315.6522;26/12/2023;16:01:55;IN;Agente;3301;Agente/617;51;3;54;
1703617327.6524;26/12/2023;16:02:08;IN;Agente;2006;Agente/601;14;3;17;
1703617329.6526;26/12/2023;16:02:10;IN;Agente;2410;Agente/632;19;3;22;
1703617339.6528;26/12/2023;16:02:20;IN;Agente;0425;Agente/606;13;3;16;
1703617340.6530;26/12/2023;16:02:21;IN;Agente;0416;Agente/601;15;13;28;
